,SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,SRO,NA2O,K2O,P2O5,BAO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,MN,NI,CO,CU,CD,ZN,AS,AG,S,CA,HE,HE4,HE3_HE4,HE3_HE4_R_RA,AR36,AR40,AR40_RG,AR38_AR36,AR40_AR36,NE,NE20,NE22,NE20_NE22,NE21_NE22,KR78,KR80,KR82,KR83,KR84,KR86,XE,XE124,XE126,XE128,XE129,XE130,XE131,XE132,XE134,XE136,XE129_XE132,XE131_XE132,XE134_XE132,XE136_XE132,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,AG,AS,B,BA,BE,BI,BR,C,CA,CD,CO,CR,CS,CU,GA,GER,HF,HG,INDIUM,IR,K,LI,MN,MO,NB,NI,OS,P,PB,PD,PT,RB,RE,RH,RU,S,SB,SC,SE,SN,SR,TA,TE,TH,TI,TL,U,V,W,Y,ZN,ZR,ZR2O3,TI,AS,AS,GER,H2O_M,H2O_P,H2O_M,H2O_P,INDIUM
21,DSDP074-0525A-057R-005W/141-148,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-29.0707,2.9853,0.0001,-2467,-2467,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,DSDP074-0525A-060R-004W/088-102,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-29.0707,2.9853,0.0001,-2467,-2467,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,46.23,2.66,15.61,,8.11,,,,,0.14,2.31,12.17,,3.4,0.85,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,DSDP074-0525A-060R-004W/088-102,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-29.0707,2.9853,0.0001,-2467,-2467,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,47,73.2,,102.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,64.5,8.13,34.66,7.7,2.5,7.92,1.22,7.28,1.41,3.7,0.509,3.2,0.464,,,,353,,,,,,,47,51.6,,73.2,24.4,,5.88,,,,,9.06,,,21,51.8,,,3.36,,,5.83,,,,,,37.5,,,480,1.17,,3.05,,,0.737,358.7,,37.7,102.8,259,,,,,,,,,,
24,DSDP074-0527-042R-004W/059-068,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.0415,1.7633,0.0001,-4428,-4428,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.45,2.47,14.05,,13.48,,,,,0.22,6.77,6.15,,3.8,1.2,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,DSDP074-0527-043R-004W/059-073,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.0415,1.7633,0.0001,-4428,-4428,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.81,2.43,14.16,,13.66,,,,,0.19,6.41,6.68,,3.63,1.21,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,DSDP074-0527-043R-004W/059-073,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.0415,1.7633,0.0001,-4428,-4428,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,39.2,72.7,,107.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,61.3,7.46,30.95,6.92,2.29,7.58,1.22,7.64,1.56,4.28,0.616,4.02,0.607,,,,380,,,,,,,39.2,14.3,,72.7,21,,4.71,,,,,12.3,,,29,17.9,,,1.3,,,21.53,,,,,,30.9,,,278,1.61,,3.64,,,0.801,346.1,,41.4,107.6,196,,,,,,,,,,
27,DSDP074-0527-043R-004W/059-073,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.0415,1.7633,0.0001,-4428,-4428,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,DSDP074-0527-044R-004W/059-072,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.0415,1.7633,0.0001,-4428,-4428,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,21,41.1,90.3,,105.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,56,6.8,28.3,6.38,2.15,7.09,1.15,7.19,1.46,4.02,0.576,3.77,0.564,,,,352,,,,,,,41.1,18.5,,90.3,20.9,,4.4,,,,,9.13,,,27,21,,,1.16,,,16.98,,,,,,33.9,,,303,1.48,,3.28,,,0.729,362.1,,39.6,105.3,182,,,,,,,,,,
29,DSDP074-0527-044R-004W/059-072,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.0415,1.7633,0.0001,-4428,-4428,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,DSDP074-0528-045R-002W/109-119,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,47.29,1.73,14.68,,10.81,,,,,0.21,7.44,10.65,,2.76,0.83,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,DSDP074-0528-045R-002W/109-119,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,56,41.5,119.7,,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,37.3,4.58,19.34,4.5,1.58,5.07,0.83,5.25,1.07,2.92,0.426,2.78,0.421,,,,273,,,,,,,41.5,75.9,,119.7,18.1,,3.18,,,,,16.3,,,18.3,56,,,2.15,,,11.99,,,,,,38,,,274,1,,2.33,,,0.449,328.6,,28.6,81.3,127,,,,,,,,,,
32,DSDP074-0528-045R-002W/109-119,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,DSDP074-0528-047R-002W/103-117,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,ICPAES,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,47.33,2.7,13.89,,13.67,,,,,0.21,5.77,7.69,,3.66,1.24,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,DSDP074-0528-047R-002W/103-117,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,37.7,69.6,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,50.9,6.36,28.9,6.1,,,1.2,6.75,1.39,3.76,0.61,,0.53,,,,447,,,,,,,37.7,,,69.6,18.9,,4.2,,,,,,,,20.2,19.1,,,,,,16.2,,,,,,33,,,344,1.5,,3.2,,,0.8,433,,39.3,100,158,,,,,,,,,,
35,DSDP074-0528-047R-002W/103-117,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,6.86,,,,,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,DSDP074-0528-047R-002W/103-117,,EARTHCHEMDB,10.1038/ncomms8799,HOW AND WHEN PLUME ZONATION APPEARED DURING THE 132 MYR EVOLUTION OF THE TRISTAN HOTSPOT,NATURE COMMUNICATIONS,"HOERNLE, K; ROHDE, J; HAUFF, F; GARBE-SCHÖNBERG, D; HOMRIGHAUSEN, S; WERNER, R; MORGAN, J P",DSDP074,-28.5248,2.324,0.0001,-3800,-3800,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,DSDP003-0014-010-001-5/75,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-28.331,-20.941,0.001,-4450,-4450,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,2.3,0.63,3.8,1.8,0.79,,0.63,,0.79,,0.28,1.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,
38,DSDP003-0015-010-001-6/125,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-30.89,-17.983,0.001,-4069,-4069,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,16.3,2.59,12.4,4.6,1.67,,1.05,,1.48,,0.58,4.3,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,,,,,,,,,
39,DSDP003-0018-007-001-4A/30,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-27.99,-8.01,0.001,-4018,-4196,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,2.4,0.48,,1.4,0.55,,0.44,,0.54,,0.23,1.5,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,
40,DSDP003-0018-007-001-4B/30,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-27.99,-8.01,0.001,-4018,-4196,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,0.53,,1.3,0.58,,0.44,,0.56,,,1.7,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,
41,DSDP003-0018-007-001/002-015,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-27.99,-8.01,0.001,-4018,-4196,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,2.9,0.53,2.5,1.3,0.6,,0.41,,0.52,,0.22,1.5,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,,,,,,,,,,,
42,DSDP003-0019-012-002-TA/37,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-28.533,-23.683,0.001,-4822,-4822,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,10.5,1.49,,2.9,1.16,,0.75,,0.99,,0.42,3,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,,,,,,,,,,,,
43,DSDP003-0020A-004-001/15,,EARTHCHEMDB,10.1029/JB080i011p01459,"RARE-EARTH VARIATIONS ACROSS NORMAL SEGMENTS OF THE REYKJANES RIDGE, 60 DEGREE -53 DEGREE N, MID-ATLANTIC RIDGE, 29 DEGREE S, AND THE EAST PACIFIC RISE, 2 DEGREE -19 DEGREE S, AND EVIDENCE ON THE COMPOSITION OF THE UNDERLYING LOW-VELOCITY LAYER",J GEOPHYS RES,"SCHILLING, J-G",DSDP003,-28.517,-26.85,0.001,-4583,-4583,,,,INAA,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,8.8,1.58,7.9,2.8,1.07,,0.71,,0.88,,0.33,2.1,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,,,
44,DSDP019-0192A-005R-003/010-013,,EARTHCHEMDB,10.1093/petrology/44.1.113,"GEOCHEMISTRY OF LAVAS FROM THE EMPEROR SEAMOUNTS, AND THE GEOCHEMICAL EVOLUTION OF HAWAIIAN MAGMATISM FROM 85 TO 42 MA",J PETROL,"REGELOUS, M; HOFMANN, A W; ABOUCHAMI, W; GALER, S J G",DSDP019,53.0095,164.714,0.01,-3014,-3014,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,49.47,2.11,15.02,,11.05,,,,,0.15,6.68,11.11,,3.03,1.14,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,DSDP019-0192A-005R-003/100-104,,EARTHCHEMDB,10.1093/petrology/44.1.113,"GEOCHEMISTRY OF LAVAS FROM THE EMPEROR SEAMOUNTS, AND THE GEOCHEMICAL EVOLUTION OF HAWAIIAN MAGMATISM FROM 85 TO 42 MA",J PETROL,"REGELOUS, M; HOFMANN, A W; ABOUCHAMI, W; GALER, S J G",DSDP019,53.0095,164.714,0.01,-3014,-3014,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,61.4,61.4,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,24.4,3.63,16.6,4.7,1.68,5.39,0.905,5.81,1.21,3.35,0.494,3.08,0.45,,,,114,,,,,,,61.4,60.4,,61.4,20.4,,3.66,,,,,,,,10.1,50.8,,,1.25,,,11.6,,,,,,41.4,,,228,0.643,,0.662,13270,,0.9,292,,29.4,103,142,,13270,,,,,,,,
46,DSDP019-0192A-005R-003/100-104,,EARTHCHEMDB,10.1093/petrology/44.1.113,"GEOCHEMISTRY OF LAVAS FROM THE EMPEROR SEAMOUNTS, AND THE GEOCHEMICAL EVOLUTION OF HAWAIIAN MAGMATISM FROM 85 TO 42 MA",J PETROL,"REGELOUS, M; HOFMANN, A W; ABOUCHAMI, W; GALER, S J G",DSDP019,53.0095,164.714,0.01,-3014,-3014,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,DSDP019-0192A-005R-004/108-113,,EARTHCHEMDB,10.1093/petrology/44.1.113,"GEOCHEMISTRY OF LAVAS FROM THE EMPEROR SEAMOUNTS, AND THE GEOCHEMICAL EVOLUTION OF HAWAIIAN MAGMATISM FROM 85 TO 42 MA",J PETROL,"REGELOUS, M; HOFMANN, A W; ABOUCHAMI, W; GALER, S J G",DSDP019,53.0095,164.714,0.01,-3014,-3014,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,DSDP019-0192A-005R-004/108-113,,EARTHCHEMDB,10.1093/petrology/44.1.113,"GEOCHEMISTRY OF LAVAS FROM THE EMPEROR SEAMOUNTS, AND THE GEOCHEMICAL EVOLUTION OF HAWAIIAN MAGMATISM FROM 85 TO 42 MA",J PETROL,"REGELOUS, M; HOFMANN, A W; ABOUCHAMI, W; GALER, S J G",DSDP019,53.0095,164.714,0.01,-3014,-3014,,,,TIMS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,
